id,title,location,price,latitude,longitude,characteristics
"9989265","Бгд эрин хороололд мастертай 3 өрөө 80мкв байр","УБ — Баянгол, Баянгол, Хороо 20","312 сая ₮","47.9096863","106.8394732","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2017"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""12"",""door_type"":""Бүргэд"",""area_sqm"":""80.0 м²"",""floor_number"":""3"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""4"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10085699","Яармаг, мандала гарденд 94.94 м² 3 өрөө","УБ — Хан-Уул, Яармаг","405 сая ₮","47.8607482243679","106.8359937000021","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2025"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Төмөр"",""area_sqm"":""94.94 м²"",""floor_number"":""8"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""4"",""building_status"":""Ашиглалтад ороогүй"",""has_elevator"":""Цахилгаан шаттай""}"
"9428987","Kirra apartment-д 2 өрөө 62.40 мкв байр","УБ — Баянзүрх, Сансар","243.36 сая ₮","47.92618530000002","106.9395002","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2025"",""garage"":""Байгаа"",""window_type"":""Төмөр вакум"",""building_floors"":""10"",""door_type"":""Төмөр"",""area_sqm"":""62.4 м²"",""floor_number"":""9"",""payment_terms"":""Хувь лизингээр авах боломжтой"",""window_count"":""5"",""building_status"":""Ашиглалтад ороогүй"",""has_elevator"":""Цахилгаан шаттай""}"
"9993519","Хүннү 2222 3-р ээлж 3 өрөө 79.35мкв байр","УБ — Хан-Уул, Хүннү","680 сая ₮","47.89766999999997","106.922068","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2023"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""23"",""door_type"":""Төмөр"",""area_sqm"":""79.35 м²"",""floor_number"":""14"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""4"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9868474","Схд хар хоринд 4 өрөө 90мкв","УБ — Сонгинохайрхан, 1-р хороолол","250 сая ₮","47.91597300000003","106.841597","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""1995"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""9"",""door_type"":""Бүргэд"",""area_sqm"":""90.0 м²"",""floor_number"":""8"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""5"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"8594483","1-р хорооллын 23-р байр 3 өрөө 80мк байр","УБ — Сонгинохайрхан, 1-р хороолол","220 сая ₮","47.91687972006637","106.843652076081","{""floor_type"":""Паркет"",""balcony"":""2 тагттай"",""year_commissioned"":""1995"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""9"",""door_type"":""Бүргэд"",""area_sqm"":""80.0 м²"",""floor_number"":""5"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""4"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9900986","Худ 8-р хороо яармаг наадам дэнж хотхонд 3 өрөө 74m2","УБ — Хан-Уул, Морин тойруулга, наадамчдын талбай","280 сая ₮","47.86193750000002","106.80888800000002","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2025"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""7"",""door_type"":""Төмөр"",""area_sqm"":""74.0 м²"",""floor_number"":""5"",""payment_terms"":""Бартераар зарах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9222224","3, 4 horoolliin hoino 6 oroo 130мк bair","УБ — Баянгол, 3, 4 хороолол","325 сая ₮","47.92484023958961","106.88019749512348","{""floor_type"":""Паркет"",""balcony"":""2 тагттай"",""year_commissioned"":""1990"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""9"",""door_type"":""Төмөр"",""area_sqm"":""130.0 м²"",""floor_number"":""7"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""6"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9915280","Худ яармаг арвай вилла хотхонд 2 өрөө 72.04мкв байр","УБ — Хан-Уул, Хан-Уул, Хороо 23","208.92 сая ₮","47.87237099999999","106.814446","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2025"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Бүргэд"",""area_sqm"":""72.04 м²"",""floor_number"":""2"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""2"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10098725","Худ яармаг богд виста 3 өрөө","УБ — Хан-Уул, Яармаг","301.71 сая ₮","47.87237099999999","106.814446","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2025"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Бүргэд"",""area_sqm"":""82.66 м²"",""floor_number"":""1"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10099380","Бзд жуков поларис хотхонд 3 өрөө 67мкв байр","УБ — Баянзүрх, 14-р хороолол","268 сая ₮","47.91031","106.958545","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2019"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Бүргэд"",""area_sqm"":""67.0 м²"",""floor_number"":""2"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""4"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9993677","Хүслийн төгөл хотхон 4 өрөө байр","УБ — Хан-Уул, Хан-Уул, Хороо 24","990 сая ₮","47.8769410924788","106.8599947169564","{""floor_type"":""Паркет"",""balcony"":""2 тагттай"",""year_commissioned"":""2025"",""garage"":""Байгаа"",""window_type"":""Модон вакум"",""building_floors"":""7"",""door_type"":""Төмөр"",""area_sqm"":""172.0 м²"",""floor_number"":""7"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""7"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10142195","Яармаг belmonte residence 3 өрөө 75м2","УБ — Хан-Уул, Яармаг","395 сая ₮","47.87237099999999","106.814446","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2023"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Бүргэд"",""area_sqm"":""75.0 м²"",""floor_number"":""8"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9985484","Бгд нарны хорооллын өндөр 1 давхрын 80мкв 3 өрөө орон сууц","УБ — Баянгол, Нарны хороолол","520 сая ₮","47.90641545512879","106.8967522486572","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2019"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""23"",""door_type"":""Бүргэд"",""area_sqm"":""80.0 м²"",""floor_number"":""1"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""4"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9985559","Бгд нарны хороолол намханд 84,43мкв 3 өрөө орон сууц","УБ — Баянгол, Нарны хороолол","410 сая ₮","47.90771","106.899413","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2014"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""12"",""door_type"":""Бүргэд"",""area_sqm"":""84.43 м²"",""floor_number"":""12"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10118333","БЗД, Мандах наран хотхонд 66 мкв 3 өрөө","УБ — Баянзүрх, Баянзүрх, Хороо 14","283.8 сая ₮","47.913412","106.952237","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2025"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Бүргэд"",""area_sqm"":""66.0 м²"",""floor_number"":""9"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10133792","БГД, Нарны хороололд 105,8 мкв 3 өрөө","УБ — Баянгол, Баянгол, Хороо 3","505 сая ₮","47.90611655037821","106.8992255247094","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2013"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""10"",""door_type"":""Бүргэд"",""area_sqm"":""105.8 м²"",""floor_number"":""3"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""4"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10139895","Бгд алтай хотхонд 3 өрөө орон сууц 60.33мкв","УБ — Баянгол, Баянгол, Хороо 24","238 сая ₮","47.90440795655708","106.8821576999975","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2019"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""10"",""door_type"":""Бүргэд"",""area_sqm"":""60.33 м²"",""floor_number"":""8"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10100872","Зайсан, Golden vill хотхонд мастертай, гаражтай 168.28 мкв 5 өрөө","УБ — Хан-Уул, Зайсан","550 сая ₮","47.88431400000003","106.915418","{""floor_type"":""Паркет"",""balcony"":""Тагтгүй"",""year_commissioned"":""2015"",""garage"":""Байгаа"",""window_type"":""Модон вакум"",""building_floors"":""11"",""door_type"":""Төмөр"",""area_sqm"":""168.28 м²"",""floor_number"":""10"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""6"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9980255","Халдвартын эмнэлгээс урагш түмэн наст хотхонд 66мкв 2 өрөө байр","УБ — Баянзүрх, 14-р хороолол","240 сая ₮","47.91156948571779","106.9475668999989","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2014"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""12"",""door_type"":""Бүргэд"",""area_sqm"":""66.0 м²"",""floor_number"":""12"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""2"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10063159","Бзд, өгөөмөр хотхонд 3 өрөө 91.91м2","УБ — Баянзүрх, Өгөөмөр захын зүүн","300 сая ₮","47.90775998996998","106.968466937542","{""floor_type"":""Паркет"",""balcony"":""2 тагттай"",""year_commissioned"":""2013"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""9"",""door_type"":""Бүргэд"",""area_sqm"":""91.91 м²"",""floor_number"":""7"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""4"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9861364","Бзд, 1-р хороо, рцнк-ын баруун талын автай сайн хотхонд 3 өрөө 60.4 мкв","УБ — Баянзүрх, РЦНК","360 сая ₮ 387 сая ₮","47.92632076845297","106.9353664666414","{""floor_type"":""Паркет"",""balcony"":""Тагтгүй"",""year_commissioned"":""2022"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""17"",""door_type"":""Бүргэд"",""area_sqm"":""60.4 м²"",""floor_number"":""3"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""5"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10093603","Бзд, өгөөмөр хотхонд 60.98м.кв, 2 өрөө орон сууц","УБ — Баянзүрх, Өгөөмөр захын зүүн","189 сая ₮","47.90775998996998","106.968466937542","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2009"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""9"",""door_type"":""Бүргэд"",""area_sqm"":""60.98 м²"",""floor_number"":""1"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9972475","Яармаг, gumuda garden хотхонд 54.54 м² 2 өрөө","УБ — Хан-Уул, Хан-Уул, Хороо 23","190.89 сая ₮","47.86231979999997","106.8322359","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2025"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Төмөр вакум"",""area_sqm"":""54.54 м²"",""floor_number"":""16"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""2"",""building_status"":""Ашиглалтад ороогүй"",""has_elevator"":""Цахилгаан шаттай""}"
"10083190","Mandala 360 tower-д 250мкв пентхаус 4 өрөө","УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн","2.38 Тэрбум ₮","47.90094289999996","106.9323537000001","{""floor_type"":""Паркет"",""balcony"":""2 тагттай"",""year_commissioned"":""2022"",""garage"":""Байгаа"",""window_type"":""Вакум"",""building_floors"":""25"",""door_type"":""Бүргэд"",""area_sqm"":""250.0 м²"",""floor_number"":""24"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""8"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10104660","Зүүн 4 зам оршил хотхонд 45.5мкв 2 өрөө","УБ — Баянзүрх, Зүүн 4 зам","240 сая ₮","47.919167","106.941762","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2018"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""15"",""door_type"":""Бүргэд"",""area_sqm"":""45.5 м²"",""floor_number"":""13"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""2"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9979655","Park garden complex-д 3 өрөө орон сууц 74.78мкв","УБ — Хан-Уул, Стадион Оргил","518 сая ₮","47.89892763493259","106.9212943999978","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2019"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Бүргэд"",""area_sqm"":""74.0 м²"",""floor_number"":""1"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10104451","Драгоны emart-н хойно москва хорооллын 18-р байранд 2 өрөө байр 61.0мкв","УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29","185 сая ₮","47.912671","106.824749","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2017"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""12"",""door_type"":""Бүргэд"",""area_sqm"":""61.0 м²"",""floor_number"":""1"",""payment_terms"":""Бэлэн төлөлтөөр зарах боломжтой"",""window_count"":""2"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10105055","Emerald residence хотхонд 106.44мкв 3 өрөө орон сууц","УБ — Баянзүрх, Баянзүрх, Хороо 26","680 сая ₮","47.903294","106.948778","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2024"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Бүргэд"",""area_sqm"":""106.44 м²"",""floor_number"":""5"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"10053002","СБД, Номун хотхонд засвар хийсэн 77 мкв 2 өрөө","УБ — Сүхбаатар, Цирк","431.2 сая ₮","47.91204579600634","106.9072134999995","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2010"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""13"",""door_type"":""Бүргэд"",""area_sqm"":""77.0 м²"",""floor_number"":""13"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""3"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9979617","Шангрила зүүн талд элит12 хотхон мастертай 4 өрөө орон сууц","УБ — Сүхбаатар, Сүхбаатар, Хороо 1","1.12 Тэрбум ₮","47.912432","106.921754","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2018"",""garage"":""Байгаа"",""window_type"":""Вакум"",""building_floors"":""7"",""door_type"":""Бүргэд"",""area_sqm"":""193.0 м²"",""floor_number"":""5"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""5"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
"9992613","Яармаг, ic town хотхонд 44.14 мкв 2 өрөө","УБ — Хан-Уул, Яармаг","155 сая ₮","47.872371","106.814446","{""floor_type"":""Паркет"",""balcony"":""1 тагттай"",""year_commissioned"":""2025"",""garage"":""Байхгүй"",""window_type"":""Вакум"",""building_floors"":""16"",""door_type"":""Бүргэд"",""area_sqm"":""44.14 м²"",""floor_number"":""11"",""payment_terms"":""Банкны зээлээр авах боломжтой"",""window_count"":""2"",""building_status"":""Ашиглалтад орсон"",""has_elevator"":""Цахилгаан шаттай""}"
